Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
58;2;Area and Population;2.1;Population and percentage share to total Population 2011;Geographical Area Sq.Kms
59;2;Area and Population;2.1;Population and percentage share to total Population 2011;Total,Population
60;2;Area and Population;2.1;Population and percentage share to total Population 2011;Male,Population
61;2;Area and Population;2.1;Population and percentage share to total Population 2011;Females,Population
62;2;Area and Population;2.1;Population and percentage share to total Population 2011;% Share to total Population
63;2;Area and Population;2.1;Population and percentage share to total Population 2011;% Rank
64;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Total,Population 2011
65;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Rural,Population 2011
66;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Urban,Population 2011
67;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Total,% Decadal Change 2001-2011
68;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Rural,% Decadal Change 2001-2011
69;2;Area and Population;2.2;Rural and Urban Population and Decadal change by residence 2011;Urban,% Decadal Change 2001-2011
70;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2001
71;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2001
72;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2001
73;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Total,Sex Ratio 2011
74;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Rural,Sex Ratio 2011
75;2;Area and Population;2.3;Ratio No.of Females per 1000 Males 2001- 2011;Urban,Sex Ratio 2011
76;2;Area and Population;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Total,Child Population 0-6 Years 2011
77;2;Area and Population;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Rural,Child Population 0-6 Years 2011
78;2;Area and Population;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Urban,Child Population 0-6 Years 2011
79;2;Area and Population;2.4;Child Population 0-6 and proportion by residence 2011 Persons;Total,2001,Proportion of Child Population
