Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
464;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;No.of Dcc Banks,Dcc Banks
465;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;No.of members Loan taken,Dcc Banks
466;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;Agri-culture Loan,Dcc Banks
467;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;Other Loan,Dcc Banks
468;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;Total Loan,Dcc Banks
469;8;Co-operation and Agricultural Marketing;8.1;D.c.c. Banks on 31-03-2016 Rs.in lakhs;Deposits,Dcc Banks
470;8;Co-operation and Agricultural Marketing;8.2;Kscard Pld Bank on 31-03-2016 Rs. in lakhs;No.of P.l.d. Banks,Kscard Pld Banks
471;8;Co-operation and Agricultural Marketing;8.2;Kscard Pld Bank on 31-03-2016 Rs. in lakhs;No.of members Loan taken,Kscard Pld Banks
472;8;Co-operation and Agricultural Marketing;8.2;Kscard Pld Bank on 31-03-2016 Rs. in lakhs;Agri-cultur Loan,Kscard Pld Banks
473;8;Co-operation and Agricultural Marketing;8.2;Kscard Pld Bank on 31-03-2016 Rs. in lakhs;Other Loan,Kscard Pld Banks
474;8;Co-operation and Agricultural Marketing;8.2;Kscard Pld Bank on 31-03-2016 Rs. in lakhs;Total Loan,Kscard Pld Banks
475;8;Co-operation and Agricultural Marketing;8.2;Kscard Pld Bank on 31-03-2016 Rs. in lakhs;Deposits,Kscard Pld Banks
476;8;Co-operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2016;Society,Agricultural,Credit Co-operative Societies
477;8;Co-operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2016;Members,Agricultural,Credit Co-operative Societies
478;8;Co-operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2016;Society,Non-Agricultural,Credit Co-operative Societies
479;8;Co-operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2016;Members,Non-Agricultural,Credit Co-operative Societies
480;8;Co-operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2016;Society,Total,Credit Co-operative Societies
481;8;Co-operation and Agricultural Marketing;8.3;Credit Co-operative Societies on 31-03-2016;Members,Total,Credit Co-operative Societies
482;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Society,Marketing,Non-Credit Co-operative Societies Nos
483;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Members,Marketing,Non-Credit Co-operative Societies Nos
484;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Society,Housing,Non-Credit Co-operative Societies Nos
485;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Members,Housing,Non-Credit Co-operative Societies Nos
486;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Society,Milk,Non-Credit Co-operative Societies Nos
487;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Members,Milk,Non-Credit Co-operative Societies Nos
488;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Society,Others,Non-Credit Co-operative Societies Nos
489;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Members,Others,Non-Credit Co-operative Societies Nos
490;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Society,Total,Non-Credit Co-operative Societies Nos
491;8;Co-operation and Agricultural Marketing;8.4;Non-Credit Co-operative Societies as on 31-03-2016;Members,Total,Non-Credit Co-operative Societies Nos
