Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
70;2;Area and Population;2.1;Area Population Density and Households 2011 Census;Geograpical Area Sq.Kms
71;2;Area and Population;2.1;Area Population Density and Households 2011 Census;Population Density
72;2;Area and Population;2.1;Area Population Density and Households 2011 Census;Rual,Households
73;2;Area and Population;2.1;Area Population Density and Households 2011 Census;Urban,Households
74;2;Area and Population;2.1;Area Population Density and Households 2011 Census;Total,Households
75;2;Area and Population;2.1;Area Population Density and Households 2011 Census;% Share to Total Households
76;2;Area and Population;2.1;Area Population Density and Households 2011 Census;Rank
77;2;Area and Population;2.1;Area Population Density and Households 2011 Census;Projected households in 2020
78;2;Area and Population;2.1;Population 2011 Census;Total,Population
79;2;Area and Population;2.1;Population 2011 Census;Male,Population
80;2;Area and Population;2.1;Population 2011 Census;Female,Population
81;2;Area and Population;2.1;Population 2011 Census;% Share to Total Population
82;2;Area and Population;2.1;Population 2011 Census;Rank
83;2;Area and Population;2.1;Projected Population for 2021;Total,Population
84;2;Area and Population;2.1;Projected Population for 2021;Male,Population
85;2;Area and Population;2.1;Projected Population for 2021;Female,Population
86;2;Area and Population;2.1;Projected Population for 2021;% Share to Total Population
87;2;Area and Population;2.1;Projected Population for 2021;Rank
88;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Male,Rural,Population 2011
89;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Female,Rural,Population 2011
90;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Total,Rural,Population 2011
91;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Male,Urban,Population 2011
92;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Female,Urban,Population 2011
93;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Total,Urban,Population 2011
94;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Total,Population 2011
95;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Total,Decadal Change in % 2001-11
96;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Rural,Decadal Change in % 2001-11
97;2;Area and Population;2.2;Rural and Urban Population and Decadal Change;Urban,Decadal Change in % 2001-11
98;2;Area and Population;2.3;Sex Ratio;Total,Sex Ratio 2001
99;2;Area and Population;2.3;Sex Ratio;Rural,Sex Ratio 2001
100;2;Area and Population;2.3;Sex Ratio;Urban,Sex Ratio 2001
101;2;Area and Population;2.3;Sex Ratio;Total,Sex Ratio 2011
102;2;Area and Population;2.3;Sex Ratio;Rural,Sex Ratio 2011
103;2;Area and Population;2.3;Sex Ratio;Urban,Sex Ratio 2011
104;2;Area and Population;2.3;Sex Ratio;Decadal Change in % 2001-2011
105;2;Area and Population;2.4;Child Population 0-6 Years 2011 and Projected Child Population 2021;Total,Child Population 0-6 Years 2011
106;2;Area and Population;2.4;Child Population 0-6 Years 2011 and Projected Child Population 2021;Rural,Child Population 0-6 Years 2011
