Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
958;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2015-2016 Nos;Excise Shops
959;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2015-2016 Nos;Iml Liquor,Consumption of Liquor lakh
960;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2015-2016 Nos;Beer,Consumption of Liquor lakh
961;17;Miscellaneous;17.1;Excise Shop and Consumption of Liquor Year 2015-2016 Nos;Income from Excise in Crores
962;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-03-2016 In Nos;Old Age Pensioners
963;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-03-2016 In Nos;Indra Gandhi National Old Age Pensioners
964;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-03-2016 In Nos;Widow Pensioners
965;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-03-2016 In Nos;Disabled Pensioners
966;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-03-2016 In Nos;Disabled Pensioners Php-75%
967;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-03-2016 In Nos;Sandya Suraksha
968;17;Miscellaneous;17.2;No.of Pensioners under Social Schemes As on 31-03-2016 In Nos;Total
969;17;Miscellaneous;17.3;Registration of Birth and Death;Registration Units Rural Urban
970;17;Miscellaneous;17.3;Registration of Birth and Death;Birth,Registered events Year 2015
971;17;Miscellaneous;17.3;Registration of Birth and Death;Birth,Registered events Year 2015
972;17;Miscellaneous;17.3;Registration of Birth and Death;Birth,Registered events Year 2015
973;17;Miscellaneous;17.3;Registration of Birth and Death;Death,Registered events Year 2015
974;17;Miscellaneous;17.3;Registration of Birth and Death;Death,Registered events Year 2015
975;17;Miscellaneous;17.3;Registration of Birth and Death;Death,Registered events Year 2015
976;17;Miscellaneous;17.3;Registration of Birth and Death;Birth,Late Registered events Year 2015
977;17;Miscellaneous;17.3;Registration of Birth and Death;Birth,Late Registered events Year 2015
978;17;Miscellaneous;17.3;Registration of Birth and Death;Birth,Late Registered events Year 2015
979;17;Miscellaneous;17.3;Registration of Birth and Death;Death,Late Registered events Year 2015
980;17;Miscellaneous;17.3;Registration of Birth and Death;Death,Late Registered events Year 2015
981;17;Miscellaneous;17.3;Registration of Birth and Death;Death,Late Registered events Year 2015
