Chapter_id;Chapter_name;Goal;Targets;top_n_similarity_goal_id;top_n_similarity_target_id;top_n_similarities
12;Social welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training.;4;4.1;0.06586742083816496
12;Social welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education.;4;4.2;0.11733211717873968
12;Social welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and non-violence, global citizenship and appreciation of cultural diversity and of cultures contribution to sustainable development.;4;4.7;0.0447955397323464
12;Social welfare;"Ensure inclusive and equitable quality education and promote lifelong learning opportunities
for all";By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training.;4;4.1;0.08917099038904049
12;Social welfare;"Achieve gender equality and empower all women and
girls";Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels.;5;5.9;0.02668432110795854
12;Social welfare;"Achieve gender equality and empower all women and
girls";End all forms of discrimination against all women and girls everywhere.;5;5.1;0.031517470493036916
12;Social welfare;"Achieve gender equality and empower all women and
girls";Ensure womens full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life.;5;5.5;0.04041585595702392
12;Social welfare;"Ensure sustainable consumption and production
patterns";By 2030, halve per capita food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses.;12;12.2;0.047858660082193
12;Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.;15;15.4;0.024590349477590846
12;Social welfare;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;Develop effective, accountable and transparent institutions at all levels.;15;15.6;0.048596669584974585
12;Social welfare;Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development;Strengthen domestic resource mobilization, including through international support to improve capacity for tax and other revenue collection.;16;16.1;0.06544012434610774
3;Rainfall;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Achieve higher levels of economic productivity through diversification, technological upgrading and innovation, including through a focus on high-value added and labour-intensive sectors.;8;8.2;0.0703777118835488
3;Rainfall;Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all;Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.;8;8.1;0.0571699102401681
3;Rainfall;"Make cities and human settlements inclusive, safe,
resilient and sustainable";By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management.;11;11.6;0.04588193824018558
3;Rainfall;"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity
loss";Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species;14;14.5;0.0
