Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
394;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Factories,Readymade Garments,Factories
395;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Male,Employee,Readymade Garments,Factories
396;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Female,Employee,Readymade Garments,Factories
397;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Factories,Textiles,Factories
398;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Male,Employee,Textiles,Factories
399;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Female,Employee,Textiles,Factories
400;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Factories,Chemical,Factories
401;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Male,Employees,Chemical,Factories
402;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Female,Employees,Chemical,Factories
403;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Factories,Engineering,Factories
404;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Male,Employees,Engineering,Factories
405;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Female,Employees,Engineering,Factories
406;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Factories,Others,Factories
407;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Male,Employees,Others,Factories
408;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Female,Employees,Others,Factories
409;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Factories,Total,Factories
410;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Male,Employees,Total,Factories
411;6;Industries;6.1;Number of Factories Employees on 31-3-2017 In Numbers;Female,Employees,Total,Factories
412;6;Industries;6.2;Number of Industrial Estates Sheds and Plots on 31-3-2017 in Nos;Estates,Factories
413;6;Industries;6.2;Number of Industrial Estates Sheds and Plots on 31-3-2017 in Nos;Sheds,Factories
414;6;Industries;6.2;Number of Industrial Estates Sheds and Plots on 31-3-2017 in Nos;Plots,Factories
415;6;Industries;6.3;Small Scale Industrial Units Setup Year 2016-17;Units,Current year 2016-17
416;6;Industries;6.3;Small Scale Industrial Units Setup Year 2016-17;Employment,Current year 2016-17
417;6;Industries;6.3;Small Scale Industrial Units Setup Year 2016-17;Units,Cumulative upto 2016-17
418;6;Industries;6.3;Small Scale Industrial Units Setup Year 2016-17;Employment,Cumulative upto 2016-17
419;6;Industries;6.3;Small Scale Industrial Units Setup Year 2016-17;No.of enterprises engaged in trade hotels and transport activities
420;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Automobiles
421;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Automobiles
422;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Electricals Electronics
423;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Electricals Electronics
424;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Chemicals
425;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Chemicals
426;6;Industries;6.4;Small Scale units registered in District Industrial Centre As on 31-03-2017 on;No.,Food Intoxicants
427;6;Industries;6.4;Small Scale units registered in District Industrial Centre As on 31-03-2017 on;Total workers,Food Intoxicants
428;6;Industries;6.4;Small Scale units registered in District Industrial Centre As on 31-03-2017 on;No.,Leather
429;6;Industries;6.4;Small Scale units registered in District Industrial Centre As on 31-03-2017 on;Total workers,Leather
430;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Paper and Printing
431;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Paper and Printing
432;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,tg Rubber and Plastic
433;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,tg Rubber and Plastic
434;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Textiles
435;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Textiles
436;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Wood
437;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Wood
438;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Others
439;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Others
440;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Other Service Activities
441;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Other Service Activities
442;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;No.,Total
443;6;Industries;6.4;Small Scale units registered in District Industrial Centre on 31-3-2017;Total workers,Total
444;6;Industries;6.5;Sugar Factories No.of Working Sugar Factories Cane Crushed 01-04-2016 to 31-03-2017;Working Factories Nos.,No.of Working Sugar Factories Cane Crushed
445;6;Industries;6.5;Sugar Factories No.of Working Sugar Factories Cane Crushed 01-04-2016 to 31-03-2017;Cane Crushed in MTs,No.of Working Sugar Factories Cane Crushed
446;6;Industries;6.5;Sugar Factories No.of Working Sugar Factories Cane Crushed 01-04-2016 to 31-03-2017;Sugar Produced in MTs,No.of Working Sugar Factories Cane Crushed
