Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
534;10;Education;10.1;Literates rates per 2011 Census;Male,Rural,Literates
535;10;Education;10.1;Literates rates per 2011 Census;Female,Rural,Literates
536;10;Education;10.1;Literates rates per 2011 Census;Total,Rural,Literates
537;10;Education;10.1;Literates rates per 2011 Census;Male,Urban,Literates
538;10;Education;10.1;Literates rates per 2011 Census;Female,Urban,Literates
539;10;Education;10.1;Literates rates per 2011 Census;Total,Urban,Literates
540;10;Education;10.1;Literates rates per 2011 Census;Male,Total,Literates
541;10;Education;10.1;Literates rates per 2011 Census;Female,Total,Literates
542;10;Education;10.1;Literates rates per 2011 Census;Total,Literates
543;10;Education;10.2;% Literacy Rate % per 2011 Census;Male,Rural,Literacy rate
544;10;Education;10.2;% Literacy Rate % per 2011 Census;Female,Rural,Literacy rate
545;10;Education;10.2;% Literacy Rate % per 2011 Census;Total,Rural,Literacy rate
546;10;Education;10.2;% Literacy Rate % per 2011 Census;Male,Urban,Literacy rate
547;10;Education;10.2;% Literacy Rate % per 2011 Census;Female,Urban,Literacy rate
548;10;Education;10.2;% Literacy Rate % per 2011 Census;Total,Urban,Literacy rate
549;10;Education;10.2;% Literacy Rate % per 2011 Census;Male,Total,Literacy rate
550;10;Education;10.2;% Literacy Rate % per 2011 Census;Female,Total,Literacy rate
551;10;Education;10.2;% Literacy Rate % per 2011 Census;Total,Literacy rate
552;10;Education;10.2;% Literacy Rate % per 2011 Census;Rank
553;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Number of Schools
554;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Boys,Total Enrolment 1-5th standard,Lower Primary
555;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Girls,Total Enrolment 1-5th standard,Lower Primary
556;10;Education;10.3;No.of Lower Primary Schools and Students Year 2016-17;Total,Total Enrolment 1-5th standard,Lower Primary
557;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Number of Schools
558;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Boys,Total Enrolment,Upper Primary Schools
559;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Girls,Total Enrolment,Upper Primary Schools
560;10;Education;10.4;No.of Higher Primary Schools and Students Year- 2016-17;Total,Total Enrolment,Upper Primary Schools
561;10;Education;10.5;No.of High Schools and Students Year-2016-17;Number of Schools
562;10;Education;10.5;No.of High Schools and Students Year-2016-17;Boys,High School Total Enrolment 9-10th standard
563;10;Education;10.5;No.of High Schools and Students Year-2016-17;Girls,High School Total Enrolment 9-10th standard
564;10;Education;10.5;No.of High Schools and Students Year-2016-17;Total,High School Total Enrolment 9-10th standard
565;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Number of Total Enrolment
566;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Male,No.of Primary School Teachers
567;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Female,No.of Primary School Teachers
568;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Total,No.of Primary School Teachers
569;10;Education;10.6;No. of Primary School Teachers Student Teacher Ratio Year-2016-17;Student Teacher Ratio
570;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Number of Total Enrolment
571;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Male,No.of High School Teacher
572;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Female,No.of High School Teacher
573;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Total,No.of High School Teacher
574;10;Education;10.7;No. of High School Teachers Student Teacher Ratio Year-2016-17.;Student Teacher Ratio
575;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Boys,No.of Children Enrolment age group between 6 to 14
576;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children Enrolment age group between 6 to 14
577;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Total,No.of Children Enrolment age group between 6 to 14
578;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Boys,No.of Children out of school age group between 6 to 14
579;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Girls,No.of Children out of school age group between 6 to 14
580;10;Education;10.8;No .of Children in the age group 6 to 14 years and out of school Year 2016-17;Total,No.of Children out of school age group between 6 to 14
581;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;No.of Govt Primary Schools,Infrastructure Facilities in Primary Schools
582;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Boys Toilet,Infrastructure Facilities in Primary Schools
583;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilities in Primary Schools
584;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Electricity,Infrastructure Facilities in Primary Schools
585;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 in Nos.;Play Ground,Infrastructure Facilities in Primary Schools
586;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Ramp,Infrastructure Facilitiesin Primary Schools
587;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Compound,Infrastructure Facilitiesin Primary Schools
588;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Drinking Water,Infrastructure Facilitiesin Primary Schools
589;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Library,Infrastructure Facilitiesin Primary Schools
590;10;Education;10.9;Infrastructure Facilities in Primary schools Year-2016-17 In Nos.;Computer,Infrastructure Facilitiesin Primary Schools
591;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;No.of Govt High Schools,Infrastructure Facilitiesin High Schools
592;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Boys Toilet,Infrastructure Facilitiesin High Schools
593;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Girls Toilet,Infrastructure Facilitiesin High Schools
594;10;Education;10.10;Infrastructure Facilities in High schools Year-2016-17 in Nos.;Electricity,Infrastructure Facilitiesin High Schools
