Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
1224;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Boys Hostels,Government Pre-Matric
1225;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Boys Hostels,Government Pre-Matric
1226;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Girls Hostels,Government Pre-Matric
1227;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Girls Hostels,Government Pre-Matric
1228;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Total Hostels,Government Pre-Matric
1229;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Total Hostels,Government Pre-Matric
1230;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Boys Hostels,Government Post-Matric
1231;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Boys Hostels,Government Post-Matric
1232;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Girls Hostels,Government Post-Matric
1233;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Girls Hostels,Government Post-Matric
1234;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Total Hostels,Government Post-Matric
1235;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Total Hostels,Government Post-Matric
1236;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Boys Hostels,Aided Pre-Matric
1237;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Boys Hostels,Aided Pre-Matric
1238;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Girls Hostels,Aided Pre-Matric
1239;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Girls Hostels,Aided Pre-Matric
1240;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Total Hostels,Aided Pre-Matric
1241;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Total Hostels,Aided Pre-Matric
1242;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Boys Hostels,Aided Post-Matric
1243;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Boys Hostels,Aided Post-Matric
1244;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Girls Hostels,Aided Post-Matric
1245;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Students,Girls Hostels,Aided Post-Matric
1246;12;Social Welfare;12.1;Scheduled Castes Students Hostels on 31-3-2020 In numbers;Nos,Total Hostels,Aided Post-Matric
