Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
992;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. Sc
993;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. Sc
994;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Sc
995;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. Sc
996;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. Sc
997;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. Sc
998;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Sc
999;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. Sc
1000;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. St
1001;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. St
1002;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. St
1003;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. St
1004;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. St
1005;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. St
1006;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. St
1007;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. St
1008;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. Others
1009;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. Others
1010;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Others
1011;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. Others
1012;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. Others
1013;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. Others
1014;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Others
1015;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. Others
1016;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Marginal Agril. Land Holder Below 1 Ha. Total
1017;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Marginal Agril. Land Holder Below 1 Ha. Total
1018;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Marginal Agril. Land Holder Below 1 Ha. Total
1019;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Marginal Agril. Land Holder Below 1 Ha. Total
1020;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Marginal Agril. Land Holder Below 1 Ha. Total
1021;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Marginal Agril. Land Holder Below 1 Ha. Total
1022;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Area,Marginal Agril. Land Holder Below 1 Ha. Total
1023;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Area,Marginal Agril. Land Holder Below 1 Ha. Total
1024;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Number,Small Agril. Land Holder 2 Ha. Sc
1025;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Number,Small Agril. Land Holder 2 Ha. Sc
1026;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Institutions,Number,Small Agril. Land Holder 2 Ha. Sc
1027;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Total,Number,Small Agril. Land Holder 2 Ha. Sc
1028;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Male,Area,Small Agril. Land Holder 2 Ha. Sc
1029;18;Additional information;18.3;Agricultural Land Holdings And Area per 2010-11 Census;Female,Area,Small Agril. Land Holder 2 Ha. Sc
