Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
3;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Taluks
4;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Hoblies
5;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Grama Panchayaths
6;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Circles
7;1;General Information;1.2;Inhabited Un-inhabited and Total Villages per Census;Un-Inhabited Inhabited,Villages
8;1;General Information;1.2;Inhabited Un-inhabited and Total Villages per Census;Un-Inhabited Inhabited,Villages
9;1;General Information;1.2;Inhabited Un-inhabited and Total Villages per Census;Total Villages
10;1;General Information;1.3;Urban Local Bodies;Cc,Urban Local Bodies
11;1;General Information;1.3;Urban Local Bodies;Cmc,Urban Local Bodies
12;1;General Information;1.3;Urban Local Bodies;Tmc,Urban Local Bodies
13;1;General Information;1.3;Urban Local Bodies;Tp,Urban Local Bodies
14;1;General Information;1.3;Urban Local Bodies;NACs,Urban Local Bodies
15;1;General Information;1.3;Urban Local Bodies;Total,Urban Local Bodies
16;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Police Stations
17;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Prisons,Prisons and Prisoners
18;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Male,Prisoners,Prisons and Prisoners
19;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Female,Prisoners,Prisons and Prisoners
20;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Fire Brigade Stations
21;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Working Fire Brigade Water Tankers
22;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Emergency fire calls received
23;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Value of the property protected during 2019-20 Rs.in Lakhs
24;1;General Information;1.6;Ration Shops and Ration Card Holders on 31-3-2017 Cumulative;Urban,Ration shops
