Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
648.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,Taluka Hq Hospitals
649.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,Taluka Hq Hospitals
650.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,District Hospitals
651.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,District Hospitals
652.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,Other Hospitals under Hfw
653.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,Other Hospitals under Hfw
654.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,Autonomous Teaching Hospitals
655.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,Autonomous Teaching Hospitals
656.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,Others CHCs
657.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,Others CHCs
658.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Nos.,Total
659.0;11;Health & Family welfare Services;11.1;Taluk District Autonomous Teaching Other Hospitals on 31-03-2016 In Nos.;Beds,Total
660.0;11;Health & Family welfare Services;11.2;No.of Hospitals Doctors Beds on 31-03-2016 In Nos.;Govt.,No.of Hospitals
661.0;11;Health & Family welfare Services;11.2;No.of Hospitals Doctors Beds on 31-03-2016 In Nos.;Nursing Home Hospitals,Private,No.of Hospitals
662.0;11;Health & Family welfare Services;11.2;No.of Hospitals Doctors Beds on 31-03-2016 In Nos.;Total,No.of Hospitals
663.0;11;Health & Family welfare Services;11.2;No.of Hospitals Doctors Beds on 31-03-2016 In Nos.;No.Govt. Doctors
664.0;11;Health & Family welfare Services;11.2;No.of Hospitals Doctors Beds on 31-03-2016 In Nos.;No.of beds in Govt. Hospitals
665.0;11;Health & Family welfare Services;11.2;No.of Hospitals Doctors Beds on 31-03-2016 In Nos.;Medical Shops
666.0;11;Health & Family welfare Services;11.2;No.of Hospitals Doctors Beds on 31-03-2016 In Nos.;Blood Banks
667.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Nos.,Allopathy Hospitals
668.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Beds,Allopathy Hospitals
669.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Nos.,Indian System of Medicine Hospitals
670.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Beds,Indian System of Medicine Hospitals
670.1;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Nos,Indian System of Medicine
671.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;No.of Pvt. Hospitals Including Nursing Homes Clinics
672.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Nos.,Primary Health Centres
673.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Beds,Primary Health Centres
674.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Nos.,Community Health Centres
675.0;11;Health & Family welfare Services;11.3;Allopathy Hospitals Indian System of Medicine Hospitals Pvt. Hospitals Including Nursing Homes Clinics Primary Health Centres Community Health Centres on 31-03-2016 In Nos.;Beds,Community Health Centres
676.0;11;Health & Family welfare Services;11.4;Immunisation given to Children Year 2015-16 In Nos.;D.p.t.,Immunisation
677.0;11;Health & Family welfare Services;11.4;Immunisation given to Children Year 2015-16 In Nos.;Polio,Immunisation
678.0;11;Health & Family welfare Services;11.4;Immunisation given to Children Year 2015-16 In Nos.;Bcg,Immunisation
