Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
1521;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Excise Shops In Nos
1522;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Iml Liquor,Consumption of Liquor In Lakh
1523;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Beer,Consumption of Liquor In Lakh
1524;17;Other Information;17.1;Excise Shops and Consumption of Liquor 2019-20;Income from Excise Rs. in Crores
1525;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indira Gandhi National Old Age Pension Scheme
1526;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indira Gandhi National Old Age Pension Scheme
1527;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Old Age Pension Scheme
1528;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Indra Gandhi National Widow Pension Scheme
1529;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indra Gandhi National Widow Pension Scheme
1530;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indra Gandhi National Widow Pension Scheme
1531;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Upto 75% Disability,Indira Gandhi National Disabled Pension Scheme
1532;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners Above 75% Disability,Indira Gandhi National Disabled Pension Scheme
1533;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Total,Indira Gandhi National Disabled Pension Scheme
1534;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Indira Gandhi National Disabled Pension Scheme
1535;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Percentage to State Pensioners,Indira Gandhi National Disabled Pension Scheme
1536;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Sandhya Suraksha
1537;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Sandhya Suraksha
1538;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Mythri Pension Scheme
1539;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Mythri Pension Scheme
1540;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Manaswini Pension Scheme
1541;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Manaswini Pension Scheme
1542;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Pensioners,Farmers widow Pension Scheme
1543;17;Other Information;17.2;Number of Pensioners under Social Security Schemes on 31-3-2020;Bank Post Office Account Holders,Farmers widow Pension Scheme
1544;17;Other Information;17.3;Registration of Births and Deaths;Rural,Registration Units
1545;17;Other Information;17.3;Registration of Births and Deaths;Urban,Registration Units
1546;17;Other Information;17.3;Registration of Births and Deaths;Total,Registration Units
1547;17;Other Information;17.3;Registration of Births and Deaths;Male,Births,Registered events 2019
1548;17;Other Information;17.3;Registration of Births and Deaths;Female,Births,Registered events 2019
1549;17;Other Information;17.3;Registration of Births and Deaths;Transgender,Births,Registered events 2019
1550;17;Other Information;17.3;Registration of Births and Deaths;Total,Births,Registered events 2019
1551;17;Other Information;17.3;Registration of Births and Deaths;Male,Deaths,Registered events 2019
1552;17;Other Information;17.3;Registration of Births and Deaths;Female,Deaths,Registered events 2019
1553;17;Other Information;17.3;Registration of Births and Deaths;Transgender,Deaths,Registered events 2019
1554;17;Other Information;17.3;Registration of Births and Deaths;Total,Deaths,Registered events 2019
1555;17;Other Information;17.3;Registration of Births and Deaths;Male,Births,Late Registered events 2019
1556;17;Other Information;17.3;Registration of Births and Deaths;Female,Births,Late Registered events 2019
1557;17;Other Information;17.3;Registration of Births and Deaths;Transgender,Births,Late Registered events 2019
1558;17;Other Information;17.3;Registration of Births and Deaths;Total,Births,Late Registered events 2019
1559;17;Other Information;17.3;Registration of Births and Deaths;Male,Deaths,Late Registered events 2019
1560;17;Other Information;17.3;Registration of Births and Deaths;Female,Deaths,Late Registered events 2019
1561;17;Other Information;17.3;Registration of Births and Deaths;Transgender,Deaths,Late Registered events 2019
1562;17;Other Information;17.3;Registration of Births and Deaths;Total,Deaths,Late Registered events 2019
